tau,QOCO,QOCO-GPU,CuClarabel,Mosek
2.5426070347238467,0.175,0.875,0.85,0.25
2.5468400291418005,0.175,0.875,0.85,0.25
2.5510800707524584,0.175,0.875,0.85,0.25
2.5553271712881576,0.175,0.875,0.85,0.25
2.5595813425007705,0.175,0.875,0.85,0.25
2.563842596161732,0.175,0.875,0.85,0.25
2.5681109440620773,0.175,0.875,0.85,0.25
2.5723863980124677,0.175,0.875,0.85,0.25
2.576668969843231,0.175,0.875,0.85,0.25
2.580958671404387,0.175,0.875,0.85,0.25
2.5852555145656866,0.175,0.875,0.85,0.25
2.5895595112166396,0.175,0.875,0.85,0.25
2.5938706732665513,0.175,0.875,0.85,0.25
2.5981890126445526,0.175,0.875,0.85,0.25
2.602514541299636,0.175,0.875,0.85,0.25
2.6068472712006847,0.175,0.875,0.85,0.25
2.61118721433651,0.175,0.875,0.85,0.25
2.615534382715882,0.175,0.875,0.85,0.25
2.619888788367562,0.175,0.875,0.85,0.25
2.6242504433403386,0.175,0.875,0.85,0.275
2.628619359703059,0.175,0.875,0.85,0.275
2.632995549544663,0.175,0.875,0.875,0.275
2.6373790249742153,0.175,0.875,0.875,0.275
2.6417697981209427,0.175,0.875,0.875,0.275
2.646167881134262,0.175,0.875,0.875,0.275
2.650573286183819,0.175,0.875,0.875,0.3
2.6549860254595177,0.175,0.875,0.875,0.325
2.659406111171558,0.175,0.875,0.875,0.325
2.6638335555504664,0.175,0.875,0.875,0.325
2.668268370847133,0.175,0.875,0.875,0.325
2.67271056933284,0.175,0.9,0.875,0.325
2.6771601632993027,0.175,0.9,0.875,0.35
2.6816171650586975,0.175,0.9,0.875,0.35
2.6860815869437005,0.175,0.9,0.875,0.35
2.6905534413075176,0.175,0.9,0.875,0.375
2.6950327405239216,0.175,0.9,0.875,0.375
2.699519496987285,0.175,0.9,0.875,0.375
2.704013723112616,0.175,0.9,0.875,0.375
2.7085154313355893,0.175,0.9,0.875,0.375
2.713024634112585,0.175,0.9,0.875,0.375
2.71754134392072,0.175,0.9,0.875,0.375
2.7220655732578836,0.175,0.9,0.875,0.375
2.726597334642771,0.175,0.9,0.875,0.375
2.731136640614921,0.175,0.9,0.875,0.375
2.7356835037347453,0.175,0.9,0.875,0.375
2.74023793658357,0.175,0.9,0.875,0.375
2.7447999517636634,0.175,0.9,0.875,0.375
2.749369561898278,0.175,0.9,0.875,0.375
2.753946779631679,0.175,0.9,0.875,0.375
2.758531617629183,0.175,0.9,0.9,0.375
2.7631240885771926,0.175,0.9,0.9,0.375
2.7677242051832303,0.175,0.9,0.9,0.375
2.772331980175975,0.175,0.9,0.9,0.375
2.776947426305296,0.175,0.9,0.9,0.375
2.781570556342289,0.175,0.9,0.9,0.375
2.786201383079312,0.175,0.9,0.9,0.375
2.7908399193300197,0.175,0.9,0.9,0.375
2.7954861779293987,0.175,0.9,0.9,0.375
2.8001401717338044,0.175,0.9,0.9,0.375
2.8048019136209947,0.175,0.9,0.9,0.375
2.809471416490169,0.175,0.9,0.9,0.375
2.8141486932619983,0.175,0.9,0.9,0.375
2.818833756878667,0.175,0.9,0.9,0.375
2.8235266203039044,0.175,0.9,0.9,0.375
2.828227296523024,0.175,0.9,0.9,0.375
2.8329357985429544,0.175,0.9,0.9,0.375
2.8376521393922816,0.175,0.9,0.9,0.375
2.84237633212128,0.175,0.9,0.9,0.375
2.8471083898019516,0.175,0.9,0.9,0.375
2.8518483255280596,0.175,0.9,0.9,0.375
2.8565961524151677,0.175,0.9,0.9,0.375
2.861351883600673,0.175,0.9,0.9,0.375
2.866115532243846,0.175,0.9,0.9,0.375
2.870887111525863,0.175,0.9,0.9,0.375
2.8756666346498467,0.175,0.9,0.9,0.375
2.880454114840898,0.175,0.9,0.9,0.375
2.8852495653461387,0.175,0.9,0.9,0.4
2.8900529994347415,0.175,0.9,0.9,0.4
2.8948644303979725,0.175,0.9,0.9,0.4
2.8996838715492235,0.175,0.9,0.9,0.4
2.904511336224051,0.175,0.9,0.9,0.4
2.9093468377802156,0.175,0.9,0.9,0.4
2.9141903895977115,0.175,0.9,0.9,0.4
2.9190420050788126,0.175,0.9,0.9,0.4
2.9239016976481027,0.2,0.9,0.9,0.4
2.928769480752516,0.2,0.9,0.9,0.4
2.9336453678613728,0.2,0.9,0.9,0.4
2.938529372466419,0.2,0.9,0.9,0.4
2.9434215080818604,0.2,0.9,0.9,0.4
2.948321788244402,0.2,0.9,0.9,0.4
2.9532302265132855,0.2,0.9,0.9,0.4
2.9581468364703256,0.2,0.9,0.9,0.4
2.963071631719949,0.2,0.9,0.9,0.4
2.9680046258892316,0.2,0.9,0.9,0.4
2.9729458326279343,0.2,0.9,0.9,0.4
2.9778952656085447,0.2,0.9,0.9,0.4
2.9828529385263107,0.2,0.9,0.9,0.4
2.9878188650992823,0.2,0.9,0.9,0.425
2.992793059068346,0.2,0.9,0.9,0.425
2.9977755341972663,0.2,0.9,0.9,0.425
3.002766304272719,0.2,0.9,0.9,0.425
3.0077653831043354,0.2,0.9,0.9,0.425
3.0127727845247354,0.2,0.9,0.9,0.425
3.0177885223895697,0.2,0.9,0.9,0.425
3.022812610577553,0.2,0.9,0.9,0.425
3.02784506299051,0.2,0.9,0.9,0.425
3.032885893553405,0.2,0.9,0.9,0.425
3.0379351162143884,0.2,0.9,0.9,0.425
3.0429927449448297,0.2,0.9,0.9,0.425
3.0480587937393597,0.2,0.9,0.9,0.425
3.0531332766159065,0.2,0.9,0.9,0.425
3.0582162076157373,0.2,0.9,0.9,0.425
3.063307600803493,0.2,0.9,0.9,0.425
3.0684074702672324,0.2,0.9,0.9,0.45
3.0735158301184673,0.2,0.9,0.9,0.45
3.0786326944922013,0.2,0.9,0.9,0.45
3.083758077546973,0.2,0.925,0.9,0.45
3.0888919934648897,0.2,0.925,0.9,0.45
3.094034456451672,0.2,0.925,0.9,0.45
3.099185480736689,0.2,0.925,0.9,0.45
3.1043450805729997,0.2,0.925,0.925,0.45
3.109513270237391,0.2,0.925,0.925,0.45
3.114690064030419,0.2,0.925,0.925,0.45
3.1198754762764485,0.2,0.925,0.925,0.45
3.1250695213236908,0.2,0.925,0.925,0.45
3.1302722135442433,0.2,0.925,0.925,0.45
3.1354835673341337,0.2,0.925,0.925,0.45
3.1407035971133532,0.2,0.925,0.925,0.45
3.145932317325902,0.2,0.925,0.925,0.45
3.1511697424398255,0.2,0.925,0.925,0.475
3.1564158869472574,0.2,0.925,0.925,0.475
3.1616707653644562,0.2,0.925,0.925,0.475
3.1669343922318496,0.2,0.925,0.925,0.475
3.172206782114072,0.2,0.925,0.925,0.475
3.1774879496000037,0.2,0.925,0.925,0.475
3.1827779093028146,0.225,0.925,0.925,0.475
3.1880766758600023,0.225,0.925,0.925,0.475
3.1933842639334347,0.225,0.925,0.925,0.475
3.198700688209387,0.225,0.925,0.925,0.475
3.2040259633985855,0.225,0.925,0.925,0.475
3.2093601042362465,0.225,0.925,0.925,0.5
3.21470312548212,0.225,0.925,0.925,0.5
3.220055041920526,0.225,0.925,0.925,0.5
3.225415868360398,0.225,0.925,0.925,0.5
3.2307856196353266,0.225,0.925,0.925,0.5
3.2361643106035944,0.225,0.925,0.925,0.5
3.2415519561482213,0.225,0.925,0.925,0.5
3.246948571177005,0.225,0.925,0.925,0.5
3.2523541706225636,0.225,0.925,0.925,0.5
3.2577687694423734,0.225,0.925,0.925,0.5
3.2631923826188123,0.225,0.925,0.925,0.5
3.2686250251592015,0.225,0.925,0.925,0.5
3.274066712095849,0.225,0.925,0.925,0.5
3.279517458486086,0.225,0.925,0.925,0.5
3.2849772794123115,0.225,0.925,0.925,0.5
3.290446189982036,0.25,0.925,0.925,0.5
3.295924205327921,0.25,0.925,0.925,0.5
3.30141134060782,0.25,0.925,0.925,0.5
3.306907611004823,0.25,0.925,0.925,0.5
3.312413031727295,0.25,0.925,0.925,0.5
3.317927618008923,0.25,0.925,0.925,0.5
3.323451385108755,0.275,0.925,0.925,0.5
3.32898434831124,0.275,0.925,0.925,0.5
3.3345265229262755,0.275,0.925,0.925,0.5
3.340077924289247,0.275,0.925,0.925,0.5
3.34563856776107,0.275,0.925,0.925,0.5
3.3512084687282333,0.275,0.925,0.925,0.5
3.356787642602841,0.275,0.925,0.925,0.5
3.3623761048226584,0.275,0.925,0.925,0.5
3.367973870851148,0.275,0.925,0.925,0.5
3.3735809561775194,0.275,0.925,0.925,0.5
3.379197376316766,0.275,0.925,0.925,0.5
3.3848231468097154,0.275,0.925,0.925,0.5
3.3904582832230634,0.275,0.925,0.925,0.5
3.3961028011494245,0.275,0.925,0.925,0.5
3.401756716207369,0.275,0.925,0.925,0.5
3.4074200440414746,0.275,0.925,0.925,0.5
3.41309280032236,0.275,0.925,0.925,0.5
3.418775000746733,0.275,0.925,0.925,0.5
3.424466661037437,0.275,0.925,0.925,0.5
3.430167796943488,0.275,0.925,0.925,0.5
3.435878424240122,0.275,0.925,0.925,0.5
3.441598558728838,0.275,0.925,0.925,0.5
3.4473282162374432,0.275,0.925,0.925,0.5
3.453067412620094,0.275,0.925,0.925,0.5
3.4588161637573407,0.275,0.925,0.925,0.5
3.464574485556172,0.275,0.925,0.925,0.5
3.4703423939500615,0.275,0.925,0.925,0.5
3.4761199048990057,0.275,0.925,0.925,0.5
3.481907034389574,0.275,0.925,0.925,0.5
3.487703798434949,0.275,0.925,0.925,0.5
3.4935102130749747,0.275,0.925,0.925,0.5
3.4993262943761962,0.275,0.925,0.925,0.5
3.5051520584319085,0.3,0.925,0.925,0.525
3.5109875213621966,0.3,0.925,0.925,0.525
3.516832699313986,0.3,0.925,0.925,0.525
3.522687608461082,0.3,0.925,0.925,0.525
3.528552265004216,0.3,0.925,0.925,0.525
3.5344266851710913,0.3,0.925,0.925,0.525
3.5403108852164284,0.3,0.925,0.925,0.525
3.5462048814220086,0.3,0.925,0.925,0.525
3.5521086900967185,0.3,0.925,0.925,0.525
3.5580223275765963,0.3,0.925,0.925,0.525
3.5639458102248787,0.3,0.925,0.925,0.525
3.569879154432043,0.3,0.925,0.925,0.525
3.575822376615853,0.3,0.925,0.925,0.525
3.581775493221405,0.3,0.925,0.925,0.525
3.5877385207211767,0.3,0.925,0.925,0.525
3.5937114756150663,0.3,0.925,0.925,0.525
3.5996943744304413,0.3,0.925,0.925,0.525
3.605687233722188,0.3,0.925,0.925,0.525
3.61169007007275,0.3,0.925,0.925,0.525
3.617702900092179,0.3,0.925,0.925,0.525
3.623725740418178,0.3,0.925,0.925,0.525
3.629758607716153,0.3,0.925,0.925,0.525
3.6358015186792514,0.3,0.925,0.925,0.525
3.6418544900284124,0.3,0.925,0.925,0.525
3.647917538512412,0.3,0.925,0.925,0.525
3.653990680907913,0.3,0.925,0.925,0.525
3.6600739340195054,0.3,0.925,0.925,0.525
3.666167314679756,0.3,0.925,0.925,0.525
3.6722708397492556,0.3,0.925,0.925,0.525
3.6783845261166666,0.3,0.925,0.925,0.525
3.6845083906987655,0.3,0.925,0.925,0.525
3.6906424504404933,0.3,0.925,0.925,0.525
3.696786722315,0.3,0.925,0.925,0.525
3.7029412233236965,0.3,0.925,0.925,0.525
3.7091059704962945,0.3,0.925,0.925,0.525
3.7152809808908587,0.3,0.925,0.925,0.525
3.721466271593851,0.3,0.925,0.925,0.525
3.727661859720182,0.3,0.925,0.925,0.525
3.733867762413254,0.3,0.925,0.925,0.525
3.7400839968450095,0.3,0.925,0.925,0.525
3.7463105802159795,0.3,0.925,0.925,0.525
3.7525475297553323,0.3,0.925,0.925,0.525
3.7587948627209187,0.3,0.925,0.925,0.525
3.7650525963993204,0.3,0.925,0.925,0.525
3.771320748105898,0.3,0.925,0.925,0.525
3.777599335184841,0.3,0.925,0.925,0.525
3.7838883750092123,0.3,0.925,0.925,0.525
3.790187884980997,0.3,0.925,0.925,0.525
3.7964978825311553,0.3,0.925,0.925,0.525
3.8028183851196626,0.3,0.925,0.925,0.525
3.8091494102355643,0.3,0.925,0.925,0.525
3.8154909753970205,0.3,0.925,0.925,0.525
3.821843098151359,0.3,0.925,0.925,0.55
3.8282057960751175,0.3,0.925,0.925,0.55
3.834579086774097,0.3,0.925,0.925,0.55
3.840962987883408,0.3,0.925,0.925,0.55
3.847357517067524,0.3,0.925,0.925,0.55
3.8537626920203216,0.3,0.925,0.925,0.55
3.8601785304651384,0.3,0.925,0.925,0.55
3.866605050154815,0.3,0.925,0.925,0.55
3.8730422688717514,0.3,0.925,0.925,0.55
3.8794902044279493,0.3,0.925,0.925,0.55
3.885948874665065,0.3,0.925,0.925,0.55
3.8924182974544563,0.3,0.925,0.925,0.55
3.8988984906972384,0.3,0.925,0.925,0.55
3.905389472324324,0.3,0.925,0.925,0.55
3.9118912602964797,0.3,0.925,0.925,0.55
3.918403872604372,0.3,0.925,0.925,0.55
3.9249273272686223,0.3,0.925,0.925,0.575
3.931461642339849,0.3,0.925,0.925,0.575
3.9380068358987246,0.3,0.925,0.925,0.575
3.9445629260560193,0.3,0.925,0.925,0.575
3.95112993095266,0.3,0.925,0.925,0.575
3.95770786875977,0.3,0.925,0.925,0.575
3.964296757678727,0.3,0.925,0.925,0.575
3.970896615941208,0.3,0.925,0.925,0.575
3.977507461809248,0.3,0.925,0.925,0.575
3.984129313575279,0.3,0.925,0.925,0.575
3.9907621895621905,0.3,0.925,0.925,0.575
3.9974061081233736,0.3,0.925,0.925,0.575
4.0040610876427785,0.3,0.925,0.925,0.6
4.0107271465349585,0.3,0.925,0.925,0.6
4.017404303245122,0.3,0.925,0.925,0.6
4.024092576249192,0.3,0.925,0.925,0.6
4.030791984053845,0.3,0.925,0.925,0.6
4.037502545196569,0.3,0.925,0.925,0.6
4.044224278245713,0.3,0.925,0.925,0.6
4.050957201800544,0.3,0.925,0.925,0.6
4.057701334491286,0.3,0.925,0.925,0.6
4.064456694979184,0.3,0.925,0.925,0.6
4.07122330195655,0.3,0.925,0.925,0.6
4.078001174146815,0.3,0.925,0.925,0.6
4.084790330304581,0.3,0.925,0.925,0.6
4.091590789215672,0.3,0.925,0.925,0.6
4.09840256969719,0.3,0.925,0.925,0.6
4.105225690597562,0.3,0.925,0.925,0.6
4.112060170796594,0.3,0.925,0.925,0.6
4.118906029205527,0.3,0.925,0.925,0.6
4.125763284767078,0.3,0.925,0.925,0.6
4.132631956455512,0.3,0.925,0.925,0.6
4.1395120632766735,0.3,0.925,0.925,0.6
4.14640362426805,0.3,0.925,0.925,0.6
4.153306658498826,0.3,0.925,0.925,0.6
4.160221185069931,0.3,0.925,0.925,0.6
4.167147223114095,0.3,0.925,0.925,0.6
4.174084791795899,0.3,0.925,0.925,0.6
4.181033910311831,0.3,0.925,0.925,0.6
4.187994597890338,0.3,0.925,0.925,0.6
4.194966873791878,0.3,0.925,0.925,0.6
4.201950757308976,0.3,0.925,0.925,0.6
4.2089462677662715,0.3,0.925,0.925,0.6
4.215953424520582,0.3,0.925,0.925,0.6
4.222972246960947,0.3,0.925,0.925,0.6
4.230002754508686,0.3,0.925,0.925,0.6
4.237044966617452,0.3,0.925,0.925,0.6
4.244098902773284,0.3,0.925,0.925,0.6
4.251164582494663,0.3,0.925,0.925,0.6
4.258242025332564,0.3,0.925,0.925,0.6
4.265331250870512,0.3,0.925,0.925,0.6
4.272432278724634,0.325,0.925,0.925,0.6
4.279545128543715,0.325,0.925,0.925,0.6
4.28666982000925,0.325,0.925,0.925,0.6
4.293806372835503,0.325,0.925,0.925,0.6
4.300954806769559,0.325,0.925,0.925,0.625
4.308115141591376,0.325,0.925,0.925,0.625
4.315287397113841,0.325,0.925,0.925,0.625
4.322471593182831,0.325,0.925,0.925,0.625
4.32966774967726,0.325,0.925,0.925,0.65
4.336875886509136,0.325,0.925,0.925,0.65
4.344096023623617,0.325,0.925,0.925,0.65
4.3513281809990705,0.325,0.925,0.925,0.65
4.358572378647118,0.325,0.925,0.925,0.65
4.365828636612701,0.325,0.925,0.925,0.65
4.37309697497413,0.325,0.925,0.925,0.65
4.380377413843147,0.325,0.925,0.925,0.65
4.38766997336497,0.325,0.925,0.925,0.65
4.39497467371836,0.325,0.925,0.925,0.65
4.402291535115668,0.325,0.925,0.925,0.65
4.409620577802902,0.325,0.925,0.925,0.65
4.416961822059769,0.325,0.925,0.925,0.65
4.4243152881997405,0.325,0.925,0.925,0.65
4.4316809965701065,0.325,0.925,0.925,0.65
4.439058967552032,0.325,0.925,0.925,0.65
4.4464492215606155,0.325,0.925,0.925,0.65
4.4538517790449355,0.325,0.925,0.925,0.65
4.461266660488123,0.325,0.925,0.925,0.65
4.468693886407405,0.325,0.925,0.925,0.65
4.476133477354169,0.325,0.925,0.925,0.65
4.483585453914013,0.325,0.925,0.925,0.65
4.49104983670681,0.325,0.925,0.925,0.65
4.498526646386761,0.325,0.925,0.925,0.65
4.50601590364245,0.325,0.925,0.925,0.65
4.513517629196906,0.325,0.925,0.925,0.65
4.521031843807661,0.325,0.925,0.925,0.65
4.528558568266798,0.325,0.925,0.925,0.65
4.536097823401021,0.325,0.925,0.925,0.65
4.543649630071702,0.325,0.925,0.925,0.65
4.551214009174949,0.325,0.925,0.925,0.65
4.558790981641653,0.325,0.925,0.925,0.675
4.566380568437555,0.325,0.925,0.925,0.675
4.573982790563298,0.325,0.925,0.925,0.675
4.581597669054491,0.325,0.925,0.925,0.675
4.5892252249817584,0.325,0.925,0.925,0.675
4.596865479450806,0.325,0.925,0.925,0.675
4.604518453602478,0.325,0.925,0.925,0.675
4.612184168612813,0.325,0.925,0.925,0.675
4.619862645693104,0.325,0.925,0.925,0.675
4.627553906089958,0.325,0.925,0.925,0.675
4.635257971085352,0.325,0.925,0.925,0.675
4.642974861996697,0.325,0.925,0.925,0.675
4.650704600176891,0.325,0.925,0.925,0.675
4.65844720701438,0.325,0.925,0.925,0.675
4.66620270393322,0.325,0.925,0.925,0.675
4.673971112393137,0.325,0.925,0.925,0.675
4.681752453889578,0.325,0.925,0.925,0.675
4.689546749953778,0.325,0.925,0.925,0.675
4.697354022152821,0.325,0.925,0.925,0.675
4.7051742920896915,0.325,0.925,0.925,0.675
4.7130075814033425,0.325,0.925,0.925,0.675
4.72085391176875,0.325,0.925,0.925,0.675
4.728713304896979,0.325,0.925,0.925,0.675
4.736585782535235,0.325,0.925,0.925,0.675
4.74447136646693,0.325,0.925,0.925,0.675
4.75237007851174,0.325,0.925,0.925,0.675
4.760281940525674,0.325,0.925,0.925,0.675
4.76820697440112,0.325,0.925,0.925,0.675
4.776145202066916,0.325,0.925,0.925,0.675
4.784096645488404,0.325,0.925,0.925,0.675
4.792061326667501,0.325,0.925,0.925,0.675
4.80003926764275,0.325,0.925,0.925,0.675
4.808030490489381,0.325,0.925,0.925,0.675
4.816035017319381,0.325,0.925,0.925,0.675
4.824052870281546,0.325,0.925,0.925,0.675
4.832084071561549,0.325,0.925,0.925,0.675
4.840128643381995,0.325,0.925,0.925,0.675
4.848186608002484,0.325,0.925,0.925,0.675
4.856257987719682,0.325,0.925,0.925,0.7
4.864342804867368,0.325,0.925,0.925,0.7
4.872441081816506,0.325,0.925,0.925,0.7
4.880552840975301,0.325,0.925,0.925,0.7
4.888678104789267,0.325,0.925,0.925,0.7
4.896816895741285,0.325,0.925,0.925,0.7
4.904969236351665,0.325,0.925,0.925,0.7
4.913135149178208,0.325,0.925,0.925,0.7
4.921314656816275,0.325,0.925,0.925,0.7
4.929507781898838,0.325,0.925,0.925,0.7
4.9377145470965536,0.325,0.925,0.925,0.7
4.945934975117819,0.325,0.925,0.925,0.7
4.954169088708837,0.325,0.925,0.925,0.7
4.96241691065368,0.325,0.925,0.925,0.7
4.970678463774347,0.325,0.925,0.925,0.7
4.978953770930842,0.325,0.925,0.925,0.7
4.987242855021215,0.325,0.925,0.925,0.7
4.995545738981646,0.325,0.925,0.925,0.7
5.003862445786493,0.325,0.925,0.925,0.7
5.01219299844837,0.35,0.925,0.925,0.7
5.020537420018195,0.35,0.925,0.925,0.7
5.028895733585268,0.35,0.925,0.925,0.7
5.0372679622773235,0.35,0.925,0.925,0.7
5.045654129260605,0.35,0.925,0.925,0.7
5.054054257739919,0.35,0.925,0.925,0.7
5.0624683709587055,0.35,0.925,0.925,0.7
5.070896492199101,0.35,0.925,0.925,0.7
5.079338644782005,0.35,0.925,0.925,0.7
5.0877948520671366,0.35,0.925,0.925,0.7
5.096265137453111,0.35,0.925,0.925,0.7
5.104749524377492,0.35,0.925,0.925,0.7
5.113248036316869,0.35,0.925,0.925,0.7
5.121760696786911,0.35,0.925,0.925,0.7
5.130287529342438,0.35,0.925,0.925,0.7
5.138828557577484,0.35,0.925,0.925,0.7
5.147383805125366,0.35,0.925,0.925,0.7
5.155953295658743,0.35,0.925,0.925,0.7
5.164537052889686,0.35,0.925,0.925,0.7
5.1731351005697395,0.35,0.925,0.925,0.7
5.181747462489997,0.35,0.925,0.925,0.7
5.190374162481154,0.35,0.925,0.925,0.7
5.199015224413582,0.35,0.925,0.925,0.7
5.207670672197391,0.35,0.925,0.925,0.7
5.216340529782502,0.35,0.925,0.925,0.7
5.225024821158702,0.35,0.925,0.925,0.7
5.233723570355719,0.35,0.925,0.925,0.7
5.242436801443289,0.35,0.925,0.925,0.7
5.251164538531217,0.35,0.925,0.925,0.7
5.2599068057694485,0.35,0.925,0.925,0.7
5.26866362734813,0.35,0.925,0.925,0.7
5.277435027497687,0.35,0.925,0.925,0.7
5.286221030488881,0.35,0.925,0.925,0.7
5.295021660632879,0.35,0.925,0.925,0.7
5.303836942281322,0.35,0.925,0.925,0.7
5.312666899826395,0.35,0.925,0.925,0.725
5.321511557700889,0.35,0.925,0.925,0.725
5.330370940378273,0.35,0.925,0.925,0.725
5.339245072372757,0.35,0.925,0.925,0.725
5.3481339782393675,0.35,0.925,0.925,0.725
5.357037682574008,0.35,0.925,0.925,0.725
5.36595621001353,0.35,0.925,0.925,0.725
5.3748895852358,0.35,0.925,0.925,0.725
5.383837832959772,0.35,0.925,0.925,0.75
5.39280097794555,0.35,0.925,0.925,0.75
5.40177904499446,0.35,0.925,0.925,0.75
5.410772058949117,0.35,0.925,0.925,0.75
5.419780044693497,0.35,0.925,0.925,0.75
5.428803027153003,0.35,0.925,0.925,0.75
5.43784103129453,0.35,0.925,0.925,0.75
5.446894082126543,0.35,0.925,0.925,0.75
5.4559622046991425,0.35,0.925,0.925,0.75
5.4650454241041295,0.35,0.925,0.925,0.75
5.47414376547508,0.35,0.925,0.925,0.75
5.4832572539874125,0.35,0.925,0.925,0.75
5.492385914858461,0.35,0.925,0.925,0.75
5.501529773347538,0.35,0.925,0.925,0.75
5.510688854756008,0.35,0.925,0.925,0.75
5.519863184427364,0.35,0.925,0.925,0.75
5.529052787747284,0.35,0.925,0.925,0.75
5.5382576901437135,0.35,0.925,0.925,0.75
5.547477917086928,0.35,0.925,0.925,0.75
5.55671349408961,0.35,0.925,0.925,0.75
5.565964446706913,0.35,0.925,0.925,0.75
5.575230800536537,0.35,0.925,0.925,0.75
5.584512581218795,0.35,0.925,0.925,0.75
5.593809814436693,0.35,0.925,0.925,0.75
5.603122525915987,0.35,0.925,0.925,0.75
5.612450741425267,0.35,0.925,0.925,0.75
5.62179448677602,0.35,0.925,0.925,0.75
5.631153787822709,0.35,0.925,0.925,0.775
5.640528670462834,0.35,0.925,0.925,0.775
5.649919160637016,0.35,0.925,0.925,0.775
5.659325284329057,0.35,0.925,0.925,0.775
5.668747067566023,0.35,0.925,0.925,0.775
5.678184536418305,0.35,0.925,0.925,0.775
5.687637716999701,0.35,0.925,0.925,0.775
5.69710663546748,0.35,0.925,0.925,0.775
5.706591318022464,0.375,0.925,0.925,0.775
5.716091790909088,0.375,0.925,0.925,0.775
5.725608080415484,0.375,0.925,0.925,0.775
5.735140212873547,0.375,0.925,0.925,0.775
5.7446882146590115,0.375,0.925,0.925,0.775
5.754252112191522,0.375,0.925,0.925,0.775
5.763831931934706,0.375,0.925,0.925,0.775
5.77342770039625,0.375,0.925,0.925,0.775
5.783039444127972,0.375,0.925,0.925,0.8
5.792667189725892,0.375,0.925,0.925,0.8
5.8023109638303065,0.375,0.925,0.925,0.8
5.811970793125869,0.375,0.925,0.925,0.8
5.821646704341652,0.375,0.925,0.925,0.8
5.831338724251231,0.375,0.925,0.925,0.8
5.841046879672753,0.375,0.925,0.925,0.8
5.8507711974690135,0.375,0.925,0.925,0.8
5.8605117045475295,0.375,0.925,0.925,0.8
5.870268427860615,0.375,0.925,0.925,0.8
5.880041394405452,0.375,0.925,0.925,0.8
5.889830631224173,0.375,0.925,0.925,0.8
5.899636165403927,0.375,0.925,0.925,0.8
5.909458024076959,0.375,0.925,0.925,0.8
5.919296234420685,0.375,0.925,0.925,0.8
5.929150823657767,0.375,0.925,0.925,0.8
5.939021819056188,0.375,0.925,0.925,0.8
5.948909247929326,0.375,0.925,0.925,0.8
5.958813137636031,0.375,0.925,0.925,0.8
5.968733515580704,0.375,0.925,0.925,0.8
5.9786704092133665,0.375,0.925,0.925,0.8
5.988623846029738,0.375,0.925,0.925,0.8
5.998593853571317,0.375,0.925,0.925,0.8
6.0085804594254535,0.375,0.925,0.925,0.8
6.018583691225423,0.375,0.925,0.925,0.8
6.028603576650508,0.375,0.925,0.925,0.8
6.038640143426068,0.375,0.925,0.925,0.8
6.048693419323629,0.375,0.925,0.925,0.8
6.0587634321609425,0.375,0.925,0.925,0.8
6.0688502098020765,0.375,0.925,0.925,0.8
6.078953780157485,0.375,0.925,0.925,0.8
6.089074171184092,0.375,0.925,0.925,0.8
6.099211410885363,0.375,0.925,0.925,0.8
6.109365527311381,0.375,0.925,0.925,0.8
6.119536548558931,0.375,0.925,0.925,0.8
6.129724502771577,0.375,0.925,0.925,0.8
6.13992941813973,0.375,0.925,0.925,0.8
6.150151322900737,0.375,0.925,0.925,0.8
6.1603902453389585,0.375,0.925,0.925,0.8
6.170646213785837,0.375,0.925,0.925,0.8
6.180919256619985,0.375,0.925,0.925,0.8
6.19120940226726,0.375,0.925,0.925,0.8
6.2015166792008465,0.375,0.925,0.925,0.8
6.2118411159413265,0.375,0.925,0.925,0.8
6.222182741056768,0.375,0.925,0.925,0.8
6.232541583162796,0.375,0.925,0.925,0.8
6.242917670922681,0.375,0.925,0.925,0.8
6.2533110330474075,0.375,0.925,0.925,0.8
6.263721698295762,0.375,0.925,0.925,0.8
6.2741496954744065,0.375,0.925,0.925,0.8
6.284595053437965,0.375,0.925,0.925,0.8
6.295057801089095,0.375,0.925,0.925,0.8
6.305537967378576,0.375,0.925,0.925,0.8
6.31603558130538,0.375,0.925,0.925,0.8
6.326550671916765,0.375,0.925,0.925,0.8
6.337083268308341,0.375,0.925,0.925,0.8
6.347633399624159,0.375,0.925,0.925,0.8
6.358201095056789,0.375,0.925,0.925,0.8
6.3687863838474055,0.375,0.925,0.925,0.8
6.37938929528586,0.375,0.925,0.925,0.8
6.390009858710768,0.375,0.925,0.925,0.8
6.400648103509587,0.375,0.925,0.925,0.8
6.411304059118704,0.375,0.925,0.925,0.8
6.421977755023507,0.375,0.925,0.925,0.8
6.432669220758476,0.375,0.925,0.925,0.8
6.443378485907257,0.375,0.925,0.925,0.8
6.454105580102752,0.375,0.925,0.925,0.825
6.464850533027193,0.375,0.925,0.925,0.825
6.475613374412228,0.375,0.925,0.925,0.825
6.486394134039008,0.375,0.925,0.925,0.825
6.497192841738258,0.375,0.925,0.925,0.825
6.508009527390367,0.375,0.925,0.925,0.825
6.5188442209254704,0.375,0.925,0.925,0.825
6.529696952323536,0.375,0.925,0.925,0.825
6.5405677516144385,0.375,0.925,0.925,0.825
6.551456648878046,0.375,0.925,0.925,0.825
6.562363674244307,0.375,0.925,0.925,0.825
6.573288857893332,0.375,0.925,0.925,0.825
6.584232230055473,0.375,0.925,0.925,0.825
6.595193821011414,0.375,0.925,0.925,0.825
